game_date,away_team,home_team,away_pitcher,home_pitcher,home_pitcher_total_pitches,home_pitcher_avg_velocity,home_pitcher_avg_spin_rate,home_pitcher_avg_extension,home_pitcher_strikeouts,home_pitcher_whiffs,home_pitcher_avg_bat_speed,home_pitcher_avg_launch_angle,home_pitcher_avg_exit_velocity,home_pitcher_avg_swing_length,home_pitcher_games_played,away_pitcher_total_pitches,away_pitcher_avg_velocity,away_pitcher_avg_spin_rate,away_pitcher_avg_extension,away_pitcher_strikeouts,away_pitcher_whiffs,away_pitcher_avg_bat_speed,away_pitcher_avg_launch_angle,away_pitcher_avg_exit_velocity,away_pitcher_avg_swing_length,away_pitcher_games_played,home_team_mlbam_id,home_team_lookup_player_name,home_team_avg_launch_speed,home_team_avg_bat_speed,home_team_avg_swing_length,home_team_total_pitches,home_team_recent_home_runs,home_team_recent_strikeouts,home_team_HR,home_team_SO,home_team_PA,home_team_AVG,home_team_SLG,away_team_mlbam_id,away_team_lookup_player_name,away_team_avg_launch_speed,away_team_avg_bat_speed,away_team_avg_swing_length,away_team_total_pitches,away_team_recent_home_runs,away_team_recent_strikeouts,away_team_HR,away_team_SO,away_team_PA,away_team_AVG,away_team_SLG,home_wins,home_losses,home_run_diff,home_streak,home_games_played,home_win_pct,away_wins,away_losses,away_run_diff,away_streak,away_games_played,away_win_pct,winner,actual_winner
2024-07-05,BLUE JAYS,MARINERS,KEVIN GAUSMAN,LUIS CASTILLO,,,,,,,,,,,,612.0,90.7,2149.49,6.63,41.0,0.0,70.6,28.52,82.32,7.23,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MARINERS,MARINERS
2024-07-05,D-BACKS,PADRES,SLADE CECCONI,RANDY VASQUEZ,,,,,,,,,,,,441.0,88.07,2290.59,6.7,24.0,0.0,69.02,19.53,82.44,7.09,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PADRES,PADRES
2024-07-05,BREWERS,DODGERS,AARON CIVALE,TYLER GLASNOW,422.0,91.67,2591.64,7.36,39.0,0.0,68.57,10.51,84.05,7.16,5.0,539.0,86.3,2678.13,5.64,32.0,0.0,70.48,23.71,81.68,7.28,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DODGERS,DODGERS
2024-07-04,METS,NATIONALS,JOSE QUINTANA,JAKE IRVIN,584.0,88.35,2456.93,7.02,33.0,0.0,68.61,18.36,81.75,6.98,6.0,448.0,85.94,1995.89,6.57,23.0,0.0,67.62,14.51,81.38,7.21,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NATIONALS,NATIONALS
2024-07-04,CARDINALS,PIRATES,ANDRE PALLANTE,MARTIN PEREZ,,,,,,,,,,,,434.0,91.66,2324.61,6.6,26.0,0.0,68.77,6.81,81.69,6.92,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CARDINALS,CARDINALS
2024-07-04,REDS,YANKEES,FRANKIE MONTAS,MARCUS STROMAN,562.0,86.68,2354.18,5.75,21.0,0.0,70.4,15.03,81.48,7.31,6.0,504.0,91.27,2137.52,5.94,29.0,0.0,70.56,21.56,81.64,7.35,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REDS,REDS
2024-07-04,ASTROS,BLUE JAYS,FRAMBER VALDEZ,CHRIS BASSITT,602.0,86.65,2136.65,6.44,30.0,0.0,69.82,19.08,82.09,7.09,6.0,547.0,89.04,2299.26,5.89,30.0,0.0,69.83,1.57,85.85,7.18,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASTROS,ASTROS
2024-07-04,TIGERS,TWINS,KENTA MAEDA,BAILEY OBER,550.0,87.22,2148.89,7.14,42.0,0.0,70.04,21.24,81.69,7.37,6.0,440.0,85.32,2194.78,6.06,17.0,0.0,70.75,12.06,81.57,7.51,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TWINS,TWINS
2024-07-04,RED SOX,MARLINS,NICK PIVETTA,KYLE TYLER,233.0,86.06,2283.89,6.92,9.0,0.0,68.28,5.54,80.18,7.09,3.0,644.0,88.32,2465.75,6.77,46.0,0.0,69.45,25.21,81.53,7.16,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RED SOX,RED SOX
2024-07-04,WHITE SOX,GUARDIANS,JARED SHUSTER,BEN LIVELY,404.0,86.24,1946.7,6.85,20.0,0.0,69.52,17.31,84.17,7.07,5.0,218.0,88.29,2046.63,6.52,9.0,0.0,69.79,14.17,79.6,7.33,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GUARDIANS,GUARDIANS
2024-07-04,PHILLIES,CUBS,CRISTOPHER SANCHEZ,JAMESON TAILLON,530.0,87.03,2481.33,6.67,36.0,0.0,70.36,22.69,82.28,7.4,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUBS,CUBS
2024-07-04,PADRES,RANGERS,MICHAEL KING,MAX SCHERZER,224.0,86.67,2258.96,6.26,11.0,0.0,69.78,29.13,84.62,7.3,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PADRES,PADRES
2024-07-04,ORIOLES,MARINERS,CORBIN BURNES,BRYCE MILLER,513.0,90.55,2143.16,6.3,26.0,0.0,70.5,20.21,83.52,7.02,6.0,557.0,90.68,2729.6,6.47,34.0,0.0,69.25,15.89,83.76,7.45,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MARINERS,MARINERS
2024-07-04,GIANTS,BRAVES,LOGAN WEBB,CHARLIE MORTON,,,,,,,,,,,,580.0,88.87,1962.72,7.09,36.0,0.0,70.27,5.5,80.97,7.19,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GIANTS,GIANTS
2024-07-04,RAYS,ROYALS,ZACH EFLIN,ALEC MARSH,529.0,89.75,2423.09,6.12,29.0,0.0,70.03,20.12,85.42,7.31,6.0,507.0,87.15,2258.2,6.55,28.0,0.0,70.29,13.97,82.59,7.32,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RAYS,RAYS
2024-07-04,BREWERS,ROCKIES,TOBIAS MYERS,CAL QUANTRILL,582.0,88.82,1865.22,6.5,24.0,0.0,70.46,14.68,82.05,7.3,6.0,517.0,88.51,2150.21,6.68,29.0,0.0,69.13,18.87,82.75,7.03,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROCKIES,ROCKIES
2024-07-04,D-BACKS,DODGERS,ZAC GALLEN,LANDON KNACK,234.0,88.09,2326.57,5.87,15.0,0.0,70.21,29.1,84.34,7.2,3.0,162.0,90.09,2324.15,6.64,11.0,0.0,69.57,12.16,80.79,7.13,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D-BACKS,D-BACKS
2024-07-03,CARDINALS,PIRATES,MILES MIKOLAS,JARED JONES,441.0,93.15,2505.49,6.83,28.0,0.0,70.68,20.71,85.13,7.26,5.0,506.0,88.4,2245.07,6.34,22.0,0.0,70.55,19.14,81.85,7.06,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIRATES,PIRATES
2024-07-03,RED SOX,MARLINS,BRAYAN BELLO,TREVOR ROGERS,458.0,88.7,2217.41,6.83,23.0,0.0,71.61,17.1,83.17,7.28,5.0,418.0,91.09,2099.03,6.32,22.0,0.0,68.26,4.13,82.45,7.15,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RED SOX,RED SOX
2024-07-03,WHITE SOX,GUARDIANS,ERICK FEDDE,GAVIN WILLIAMS,74.0,93.16,2272.0,7.28,2.0,0.0,70.15,22.84,90.5,7.21,1.0,565.0,89.58,2078.61,6.7,28.0,0.0,70.1,16.72,83.01,7.19,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WHITE SOX,WHITE SOX
2024-07-03,METS,NATIONALS,CHRISTIAN SCOTT,MITCHELL PARKER,511.0,87.92,2050.23,6.8,25.0,0.0,71.48,22.46,83.51,7.37,6.0,99.0,90.27,2106.95,7.12,2.0,0.0,68.89,27.7,82.27,7.03,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NATIONALS,NATIONALS
2024-07-03,REDS,YANKEES,ANDREW ABBOTT,CARLOS RODON,,,,,,,,,,,,579.0,88.55,2387.34,6.59,28.0,0.0,70.36,28.22,81.89,7.25,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REDS,REDS
2024-07-03,ASTROS,BLUE JAYS,RONEL BLANCO,YUSEI KIKUCHI,507.0,91.41,2286.52,6.98,33.0,0.0,70.77,22.1,84.59,7.1,6.0,583.0,88.25,2002.96,6.91,31.0,0.0,70.02,17.14,81.32,7.5,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASTROS,ASTROS
2024-07-03,GIANTS,BRAVES,JORDAN HICKS,CHRIS SALE,510.0,87.51,2228.34,6.37,45.0,0.0,67.98,18.43,79.58,7.29,5.0,522.0,88.63,1864.66,6.54,30.0,0.0,69.4,7.9,82.72,7.49,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BRAVES,BRAVES
2024-07-03,PADRES,RANGERS,ADAM MAZUR,JON GRAY,379.0,91.85,2137.04,6.53,15.0,0.0,70.47,22.69,85.69,7.18,6.0,459.0,89.82,2182.68,5.99,15.0,0.0,70.38,22.58,86.06,7.35,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PADRES,PADRES
2024-07-03,PHILLIES,CUBS,ZACK WHEELER,SHOTA IMANAGA,519.0,86.92,2004.63,6.3,33.0,0.0,70.44,24.2,82.24,7.46,6.0,607.0,91.53,2445.71,7.13,33.0,0.0,70.02,18.05,80.77,6.99,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHILLIES,PHILLIES
2024-07-03,TIGERS,TWINS,KEIDER MONTERO,DAVID FESTA,159.0,90.93,2310.29,6.94,8.0,0.0,69.28,18.7,84.72,7.06,2.0,174.0,88.11,2388.53,6.51,10.0,0.0,69.02,17.46,84.58,7.26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TIGERS,TIGERS
2024-07-03,RAYS,ROYALS,RYAN PEPIOT,MICHAEL WACHA,270.0,87.04,1936.27,6.81,19.0,0.0,67.87,18.2,80.49,7.25,3.0,521.0,91.31,2448.37,6.72,32.0,0.0,69.52,27.11,83.66,7.1,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROYALS,ROYALS
2024-07-03,BREWERS,ROCKIES,COLIN REA,DAKOTA HUDSON,484.0,85.75,2300.11,6.26,17.0,0.0,70.43,10.85,85.59,7.35,6.0,510.0,89.02,2112.18,6.64,24.0,0.0,70.48,14.14,83.02,7.16,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BREWERS,BREWERS
2024-07-03,ORIOLES,MARINERS,DEAN KREMER,LOGAN GILBERT,558.0,90.49,1790.86,7.59,37.0,0.0,69.54,15.86,84.82,7.25,6.0,83.0,87.95,1965.01,6.29,8.0,0.0,70.55,22.04,81.62,7.48,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORIOLES,ORIOLES
2024-07-03,D-BACKS,DODGERS,CRISTIAN MENA,GAVIN STONE,452.0,91.49,2022.67,6.63,26.0,0.0,70.39,16.04,84.08,7.37,5.0,70.0,91.68,2506.04,6.78,2.0,0.0,68.29,20.32,84.87,7.55,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D-BACKS,D-BACKS
2024-07-02,CARDINALS,PIRATES,KYLE GIBSON,MITCH KELLER,479.0,89.24,2527.26,6.51,30.0,0.0,69.07,19.2,81.68,7.13,5.0,443.0,86.46,2225.42,6.95,33.0,0.0,70.04,8.88,80.95,7.64,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CARDINALS,CARDINALS
2024-07-02,RED SOX,MARLINS,KUTTER CRAWFORD,VALENTE BELLOZO,170.0,85.86,2354.1,6.08,10.0,0.0,71.41,31.07,82.59,7.38,2.0,437.0,86.79,2333.24,6.13,38.0,0.0,69.97,27.15,84.15,7.27,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RED SOX,RED SOX
2024-07-02,WHITE SOX,GUARDIANS,CHRIS FLEXEN,CARLOS CARRASCO,447.0,87.92,2114.23,6.63,27.0,0.0,69.44,10.02,81.26,7.34,6.0,530.0,85.79,2198.04,6.33,21.0,0.0,69.2,20.59,82.33,7.34,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GUARDIANS,GUARDIANS
2024-07-02,METS,NATIONALS,SEAN MANAEA,DJ HERZ,480.0,88.77,2248.03,6.65,37.0,0.0,70.73,24.53,82.53,7.27,6.0,440.0,87.76,2066.74,7.38,24.0,0.0,68.39,22.26,83.32,6.86,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,METS,METS
2024-07-02,REDS,YANKEES,GRAHAM ASHCRAFT,LUIS GIL,505.0,93.8,2189.69,6.8,23.0,0.0,70.73,18.44,84.61,7.27,6.0,240.0,92.78,2557.45,5.59,8.0,0.0,69.73,11.84,84.88,7.03,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REDS,REDS
2024-07-02,ASTROS,BLUE JAYS,SPENCER ARRIGHETTI,JOSE BERRIOS,,,,,,,,,,,,469.0,87.75,2465.15,7.08,29.0,0.0,68.84,19.66,80.96,7.36,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BLUE JAYS,BLUE JAYS
2024-07-02,GIANTS,BRAVES,HAYDEN BIRDSONG,REYNALDO LOPEZ,,,,,,,,,,,,184.0,91.21,2163.91,6.55,10.0,0.0,65.99,18.4,80.46,6.89,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GIANTS,GIANTS
2024-07-02,TIGERS,TWINS,TARIK SKUBAL,SIMEON WOODS RICHARDSON,519.0,87.53,2283.59,6.76,30.0,0.0,69.79,22.08,82.78,7.22,6.0,543.0,92.19,2048.14,6.41,39.0,0.0,70.01,18.43,81.62,7.2,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TWINS,TWINS
2024-07-02,PADRES,RANGERS,DYLAN CEASE,NATHAN EOVALDI,527.0,90.39,1956.33,6.56,34.0,0.0,70.46,10.07,83.25,7.28,6.0,590.0,90.61,2641.38,6.27,43.0,0.0,68.0,22.72,81.52,7.23,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RANGERS,RANGERS
2024-07-02,PHILLIES,CUBS,MICHAEL MERCADO,HAYDEN WESNESKI,310.0,89.74,2358.19,7.08,19.0,0.0,68.35,20.66,84.37,7.26,8.0,93.0,89.75,2310.73,6.38,5.0,0.0,70.87,16.44,82.3,7.33,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHILLIES,PHILLIES
2024-07-02,RAYS,ROYALS,ZACK LITTELL,BRADY SINGER,532.0,87.31,2310.95,6.96,24.0,0.0,69.75,10.09,82.54,7.3,6.0,487.0,86.86,1839.88,6.22,22.0,0.0,71.05,23.33,83.79,7.4,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RAYS,RAYS
2024-07-02,BREWERS,ROCKIES,DALLAS KEUCHEL,RYAN FELTNER,518.0,90.03,2341.42,6.46,29.0,0.0,69.33,13.13,83.76,7.19,6.0,149.0,85.13,2021.99,5.89,9.0,0.0,71.2,10.47,83.32,7.54,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BREWERS,BREWERS
2024-07-02,ORIOLES,MARINERS,GRAYSON RODRIGUEZ,GEORGE KIRBY,547.0,92.03,2186.28,6.61,35.0,0.0,68.48,18.29,82.99,6.89,6.0,587.0,89.58,2284.47,7.26,36.0,0.0,70.09,14.74,83.38,7.28,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORIOLES,ORIOLES
2024-07-02,D-BACKS,DODGERS,JOE MANTIPLY,BOBBY MILLER,229.0,91.69,2331.14,6.87,7.0,0.0,70.35,14.47,87.01,7.25,3.0,170.0,85.34,2155.76,6.42,9.0,0.0,68.79,9.06,75.86,7.4,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DODGERS,DODGERS
2024-06-30,PIRATES,BRAVES,BAILEY FALTER,SPENCER SCHWELLENBACH,434.0,88.88,2219.62,6.9,27.0,0.0,69.07,7.88,81.56,7.34,5.0,479.0,88.26,1992.69,7.29,26.0,0.0,68.94,20.12,82.76,7.03,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIRATES,PIRATES
2024-06-30,MARLINS,PHILLIES,YONNY CHIRINOS,RANGER SUAREZ,,,,,,,,,,,,252.0,88.49,2103.63,6.17,15.0,0.0,69.46,27.19,81.65,7.18,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHILLIES,PHILLIES
2024-06-30,PADRES,RED SOX,MATT WALDRON,JOSH WINCKOWSKI,158.0,91.49,2087.11,6.58,9.0,0.0,67.79,8.38,81.5,6.78,3.0,572.0,82.11,1314.47,6.57,27.0,0.0,70.17,16.1,81.23,7.26,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RED SOX,RED SOX
2024-06-30,YANKEES,BLUE JAYS,GERRIT COLE,KEVIN GAUSMAN,605.0,90.63,2148.06,6.61,34.0,0.0,70.66,27.79,82.73,7.17,6.0,224.0,91.53,2426.46,6.26,11.0,0.0,68.89,25.6,83.73,6.9,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YANKEES,YANKEES
2024-06-30,NATIONALS,RAYS,PATRICK CORBIN,TAJ BRADLEY,572.0,92.42,2064.17,6.58,43.0,0.0,69.61,17.98,83.35,6.98,6.0,542.0,85.54,2134.75,6.64,28.0,0.0,70.96,12.64,84.34,7.56,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RAYS,RAYS
2024-06-30,ASTROS,METS,SHAWN DUBIN,LUIS SEVERINO,565.0,92.72,2197.5,6.37,24.0,0.0,69.45,17.53,80.77,6.93,6.0,222.0,90.07,2437.59,6.56,14.0,0.0,71.14,15.57,83.71,7.19,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASTROS,ASTROS
2024-06-30,CUBS,BREWERS,KYLE HENDRICKS,FREDDY PERALTA,595.0,89.39,2267.35,6.65,38.0,0.0,68.93,23.8,80.99,7.05,6.0,363.0,82.84,2259.94,5.63,19.0,0.0,68.38,13.24,79.14,7.17,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BREWERS,BREWERS
2024-06-30,GUARDIANS,ROYALS,LOGAN ALLEN,SETH LUGO,572.0,87.04,2613.75,5.95,39.0,0.0,70.06,10.02,80.75,7.33,6.0,386.0,86.95,1954.52,6.31,16.0,0.0,70.06,18.47,84.2,7.12,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROYALS,ROYALS
2024-06-30,ROCKIES,WHITE SOX,KYLE FREELAND,GARRETT CROCHET,560.0,94.74,2494.58,6.98,56.0,0.0,69.68,18.44,83.78,6.96,6.0,149.0,88.87,2325.29,6.51,7.0,0.0,69.08,15.04,83.41,7.13,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROCKIES,ROCKIES
2024-06-30,REDS,CARDINALS,HUNTER GREENE,LANCE LYNN,515.0,90.43,2458.54,6.39,31.0,0.0,70.48,18.64,83.07,7.01,6.0,621.0,92.16,2208.03,6.42,38.0,0.0,68.93,29.63,82.4,7.27,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CARDINALS,CARDINALS
2024-06-30,DODGERS,GIANTS,JAMES PAXTON,SPENCER BIVENS,208.0,89.82,1901.15,6.31,14.0,0.0,70.88,7.25,82.31,7.35,6.0,403.0,87.77,2027.17,6.45,22.0,0.0,70.42,22.27,84.43,7.12,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GIANTS,GIANTS
2024-06-30,TIGERS,ANGELS,CASEY MIZE,TYLER ANDERSON,582.0,83.91,2068.25,6.12,19.0,0.0,70.16,22.67,80.96,7.36,6.0,537.0,90.4,2111.62,6.97,24.0,0.0,69.73,16.1,82.4,7.16,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TIGERS,TIGERS
2024-06-30,TWINS,MARINERS,JOE RYAN,LUIS CASTILLO,,,,,,,,,,,,561.0,90.79,2263.75,6.83,37.0,0.0,70.76,24.15,84.04,7.13,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TWINS,TWINS
2024-06-30,RANGERS,ORIOLES,ANDREW HEANEY,COLE IRVIN,510.0,86.39,1997.5,6.36,20.0,0.0,70.69,19.88,84.26,7.32,6.0,530.0,86.88,2408.9,6.37,39.0,0.0,69.68,22.49,82.87,7.26,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RANGERS,RANGERS
2024-06-29,ROCKIES,WHITE SOX,CAL QUANTRILL,JONATHAN CANNON,401.0,88.88,2200.91,6.12,19.0,0.0,70.32,16.17,84.5,7.18,5.0,575.0,88.68,1820.27,6.53,23.0,0.0,71.08,14.75,82.58,7.37,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WHITE SOX,WHITE SOX
2024-06-29,REDS,CARDINALS,CARSON SPIERS,SONNY GRAY,515.0,88.06,2605.96,6.61,42.0,0.0,69.68,10.8,81.53,7.31,6.0,377.0,88.16,2301.67,6.71,21.0,0.0,69.11,16.11,82.47,7.12,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REDS,REDS
2024-06-29,YANKEES,BLUE JAYS,NESTOR CORTES,CHRIS BASSITT,597.0,86.56,2133.88,6.46,34.0,0.0,69.23,16.28,81.91,7.08,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BLUE JAYS,BLUE JAYS
2024-06-29,MARLINS,PHILLIES,RODDERY MUNOZ,AARON NOLA,564.0,86.9,2329.9,6.85,32.0,0.0,70.25,13.07,81.54,7.49,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MARLINS,MARLINS
2024-06-29,NATIONALS,RAYS,JAKE IRVIN,AARON CIVALE,529.0,86.22,2689.46,5.64,27.0,0.0,70.4,23.57,82.6,7.22,6.0,583.0,88.18,2454.45,6.97,31.0,0.0,68.53,16.77,80.89,6.98,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NATIONALS,NATIONALS
2024-06-29,ASTROS,METS,FRAMBER VALDEZ,TYLOR MEGILL,445.0,90.0,2107.27,7.43,29.0,0.0,68.54,15.1,83.64,7.13,5.0,542.0,89.19,2285.14,5.86,30.0,0.0,70.1,2.69,86.96,7.19,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASTROS,ASTROS
2024-06-29,CUBS,BREWERS,JUSTIN STEELE,TOBIAS MYERS,494.0,88.47,2152.2,6.7,28.0,0.0,69.44,20.24,82.93,7.06,6.0,571.0,88.59,2501.52,6.35,39.0,0.0,69.25,18.66,80.93,6.98,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUBS,CUBS
2024-06-29,GUARDIANS,ROYALS,TANNER BIBEE,COLE RAGANS,609.0,90.12,2448.13,6.15,43.0,0.0,69.64,21.41,83.33,7.34,6.0,563.0,88.53,2473.41,6.64,47.0,0.0,68.96,25.08,79.28,7.18,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GUARDIANS,GUARDIANS
2024-06-29,PADRES,RED SOX,MICHAEL KING,TANNER HOUCK,566.0,87.84,2224.86,6.0,36.0,0.0,68.77,0.05,83.1,7.29,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PADRES,PADRES
2024-06-29,PIRATES,BRAVES,PAUL SKENES,MAX FRIED,483.0,86.74,2259.5,6.54,30.0,0.0,69.84,11.32,81.47,7.23,5.0,492.0,92.55,2183.09,6.38,40.0,0.0,69.37,12.37,83.26,7.33,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BRAVES,BRAVES
2024-06-29,DODGERS,GIANTS,TYLER GLASNOW,ERIK MILLER,222.0,90.5,2140.22,6.51,11.0,0.0,67.85,17.57,79.98,7.15,13.0,421.0,91.77,2615.03,7.39,41.0,0.0,69.2,13.7,84.31,7.23,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DODGERS,DODGERS
2024-06-29,RANGERS,ORIOLES,MICHAEL LORENZEN,CADE POVICH,464.0,86.82,2317.12,6.36,17.0,0.0,69.34,22.3,81.67,7.25,5.0,535.0,89.43,2363.93,5.93,21.0,0.0,71.15,18.76,84.69,7.19,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORIOLES,ORIOLES
2024-06-29,TIGERS,ANGELS,REESE OLSON,GRIFFIN CANNING,569.0,89.95,2125.1,5.9,22.0,0.0,70.51,8.22,83.62,7.33,6.0,570.0,88.71,2305.36,5.82,34.0,0.0,70.65,11.16,85.72,7.59,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANGELS,ANGELS
2024-06-29,TWINS,MARINERS,PABLO LOPEZ,BRYCE MILLER,503.0,90.8,2191.84,6.32,28.0,0.0,70.3,18.81,82.79,7.06,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TWINS,TWINS
2024-06-28,MARLINS,PHILLIES,KYLE TYLER,CRISTOPHER SANCHEZ,,,,,,,,,,,,146.0,86.18,2269.07,6.96,6.0,0.0,67.6,-0.2,78.33,6.94,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHILLIES,PHILLIES
2024-06-28,NATIONALS,RAYS,MITCHELL PARKER,ZACH EFLIN,411.0,87.11,2242.08,6.52,25.0,0.0,70.45,13.21,82.3,7.33,5.0,525.0,87.77,2053.38,6.77,25.0,0.0,71.48,21.05,83.51,7.37,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RAYS,RAYS
2024-06-28,RANGERS,ORIOLES,MAX SCHERZER,ALBERT SUAREZ,,,,,,,,,,,,134.0,86.77,2275.14,6.24,8.0,0.0,70.58,27.0,85.06,7.38,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORIOLES,ORIOLES
